rank,genre,title,writer,company,date,price,star_content,star_edit
47,대학교재, eBook    프리드버그 선형대수학 PDF                              , 스티븐 H  프리드버그 아놀드 J  인셀 로렌스 E  스펜스 저 심형보 감수                                                            , 한빛아카데미                                        , 2022년 02월                                 ,"35,000원",0,0
48,대학교재, eBook    슬기로운 인공신장실 생활 2 혈액투석 심화편 PDF                              , 전지선 저                                                            , 포널스출판사                                        , 2022년 01월                                 ,"22,400원",0,0
49,대학교재, eBook    파이썬 for Beginner 3판   쉽고 빠르게 익히는 프로그래밍의 기본 원리 PDF                              , 우재남 저                                                            , 한빛아카데미                                        , 2021년 12월                                 ,"25,000원",5,5
50,대학교재, eBook    재중 조선인 이주민 소설연구   안수길 론 PDF                              , 방룡남 저                                                            , 도서출판 한국문화사                                        , 2021년 08월                                 ,"16,200원",0,0
51,대학교재, eBook    생명윤리  2판  PDF                              , 유민 저                                                            , 정문각                                        , 2021년 06월                                 ,"26,000원",0,0
52,대학교재, eBook    아날로그 회로설계 PDF                              , 기현철 저                                                            , 도서출판 두양사                                        , 2021년 06월                                 ,"13,000원",0,0
53,대학교재, eBook    영어 수업지도안 작성의 이론과 실제 PDF                              ,                                  편집부 저                                                            , 도서출판 한국문화사                                        , 2021년 07월                                 ,"24,000원",0,0
54,대학교재, eBook    프셉마음 중환자 간호 입문편   신규간호사를 위한 진짜 실무팁 PDF                              , 전호웅 저                                                            , 드림널스                                        , 2020년 03월                                 ,"22,400원",0,0
55,대학교재, eBook    2021 BeNurse 비널스 Vol 2 여성 모성  아동간호학 PDF                              , 포널스 학술편집국 저                                                            , 포널스출판사                                        , 2021년 06월                                 ,"16,000원",0,0
56,대학교재, eBook    디지털미디어와 콘텐츠산업의 이해   콘텐츠 메가트랜드 PDF                              , 권택민 김효용 공저                                                            , 도서출판 홍릉                                        , 2020년 12월                                 ,"15,000원",0,0
57,대학교재, eBook    슬기로운 인공신장실 생활 혈액투석 기본편 PDF                              , 전지선 저                                                            , 포널스출판사                                        , 2021년 03월                                 ,"20,000원",0,0
58,대학교재, eBook    창의 인성 교육방법 및 교육공학 PDF                              , 강신천 양애경 박형근 공저                                                             , 신정                                        , 2021년 03월                                 ,"16,000원",0,0
59,대학교재, eBook    보드게임을 활용한 게임 놀이치료의 실제 PDF                              , 이경옥 저                                                            , 시그마프레스                                        , 2021년 02월                                 ,"10,500원",0,0
60,대학교재, eBook    품질경영 PDF                              , 백재욱 이재헌 공저                                                            , 한국방송통신대학교출판문화원                                        , 2020년 02월                                 ,"17,000원",0,0
61,대학교재, eBook    영문법의 활용 PDF                              , 이동국 이성범 공저                                                            , 한국방송통신대학교출판문화원                                        , 2020년 02월                                 ,"13,000원",0,0
62,대학교재, eBook    시바견 대학교 일반물리학   1학기 대비용 PDF                              , 타로마루 저                                                            , e퍼플                                        , 2019년 08월                                 ,"4,300원",0,0
63,대학교재, eBook    비영리회계 입문 PDF                              , 강나라 저                                                            , 유원북스                                        , 2019년 03월                                 ,"20,000원",0,0
64,대학교재, eBook    보건교육  워크북 포함  EPUB                              , 김영임 박영임 이규영 공저                                                            , 한국방송통신대학교출판문화원                                        , 2019년 01월                                 ,"16,000원",0,0
65,대학교재, eBook    비즈니스 매너와 글로벌 에티켓 성공적인 취업과 직장예절의 열쇠 3판   성공적인 취업과 직장예절의 열쇠 PDF                              , 오정주 권인아 공저                                                            , 한올출판사                                        , 2018년 05월                                 ,"16,000원",0,0
