rank,genre,title,writer,company,date,price,star_content,star_edit
41,자연과학, eBook    반도체의 부가가치를 올리는 패키지와 테스트 PDF                              , 서민석 저                                                            , 한올출판사                                        , 2019년 11월                                 ,"22,800원",0,0
42,자연과학, eBook    바디   우리 몸 안내서 EPUB                              , 빌 브라이슨 저 이한음 역                                                            , 까치 까치글방                                         , 2020년 01월                                 ,"16,100원",4,4
43,자연과학, eBook    실은 나도 과학이 알고 싶었어 1   사소하지만 절대적인 기초과학 상식 126  EPUB                              , 래리 셰켈 저 신용우 역                                                            , 애플북스                                        , 2019년 03월                                 ,"9,500원",0,0
44,자연과학, eBook    2018 공사발주 가이드북    정부에서 시행하는 모든 공사발주 안내서 PDF                              , 이태원 오세욱 공저                                                            , 한국조달연구원                                         , 2018년 10월                                 ,"15,000원",0,0
45,자연과학, eBook    스케일   생물  도시  기업의 성장과 죽음에 관한 보편 법칙 EPUB                              , 제프리 웨스트 저 이한음 역                                                            , 김영사                                        , 2018년 07월                                 ,"18,900원",4,4
46,자연과학, eBook     지구공학 은 기후변화의 열쇠일까 재앙일까    하루 10분  지적 대화를 위한 똑똑 사이언스 61 EPUB                              , 이충환 저                                                            , 동아엠앤비                                        , 2018년 07월                                 ,"1,200원",4,4
47,자연과학, eBook    토목구조기술사 합격 바이블 1권  개정판  PDF                              , 안흥환 최성진 공저                                                            , 씨아이알 CIR                                         , 2018년 01월                                 ,"32,500원",0,0
48,자연과학, eBook    사고의 본질   유추  지성의 연료와 불길 EPUB                              , 더글러스 호프스태더 에마뉘엘 상데 저 김태훈 역 최재천 감수                                                            , arte                                        , 2017년 12월                                 ,"46,400원",0,0
49,자연과학, eBook    아메리칸 프로메테우스   로버트 오펜하이머 평전 EPUB                              , 카이 버드 마틴 셔윈 저                                                            , 사이언스북스                                        , 2017년 06월                                 ,"36,000원",0,0
50,자연과학, eBook    부분과 전체 EPUB                              , 베르너 카를 하이젠베르크 저 유영미 역 김재영 감수                                                            , 서커스출판상회                                        , 2017년 05월                                 ,"11,760원",5,4
51,자연과학, eBook    맥스 테그마크의 유니버스   우주의 궁극적 실체를 찾아가는 수학적 여정 EPUB                              , 맥스 테그마크 저   김낙우 역                                                            , 동아시아                                        , 2017년 05월                                 ,"15,600원",5,4
52,자연과학, eBook    리처드 도킨스 자서전 1 EPUB                              , 리처드 도킨스 저 김명남 역                                                            , 김영사                                        , 2016년 12월                                 ,"12,510원",4,4
53,자연과학, eBook    과학 역사   화학 이야기  사이언스 다이제스트 시리즈 7  EPUB                              , it끌림편집부 편엮 저                                                            , u paper 유페이퍼                                         , 2016년 07월                                 ,"1,500원",4,4
54,자연과학, eBook    과학 역사   물리학 이야기  사이언스 다이제스트 시리즈 6  EPUB                              , it끌림편집부 편엮 저                                                            , u paper 유페이퍼                                         , 2016년 07월                                 ,"2,000원",4,3
55,자연과학, eBook    김상욱의 과학공부 EPUB                              , 김상욱 저                                                            , 동아시아                                        , 2016년 07월                                 ,"9,600원",4,4
