rank,genre,title,writer,company,date,price,star_content,star_edit
55,어린이 유아, eBook    우물 파는 아이들 PDF                              , 린다 수 박 저 공경희 역                                                            , 개암나무                                        , 2020년 09월                                 ,"8,960원",0,0
56,어린이 유아, eBook    마법천자문 15   개정판  간절히 바라는 마음  바랄 희   PDF                              , 스튜디오 시리얼 글그림 김창환 감수                                                            , 아울북                                        , 2020년 06월                                 ,"11,200원",0,0
57,어린이 유아, eBook     고화질  코믹 메이플스토리 오프라인 RPG 100권  완결  COMIC                              , 송도수 글   서정은 그림                                                            , 서울미디어코믹스                                        , 2019년 07월                                 ,"6,000원",0,0
58,어린이 유아, eBook    어린이로 사는 건 너무 힘들어   고대 이집트 이야기 PDF                              , 스트레이티 채 글 마리사 모레아 그림 서남희 역                                                            , 을파소 21세기북스                                         , 2018년 10월                                 ,"11,200원",0,0
59,어린이 유아, eBook    주몽의 나라    이규보 원작 서사시 동명왕편    이천 년을 이어 온 고구려 건국 이야기 EPUB                              , 조혜란 그림                                                            , 알마                                        , 2018년 09월                                 ,"5,400원",4,4
60,어린이 유아, eBook    가족 입니까 EPUB                              , 김혜연 공저                                                            , 바람의아이들                                        , 2017년 06월                                 ,"5,700원",0,0
61,어린이 유아, eBook    윔피 키드 영어일기 Writing Diary with a Wimpy Kid 1 EPUB                              , 제프 키니  저                                                            , 윌북                                        , 2016년 12월                                 ,"9,660원",1,1
62,어린이 유아, eBook    읽어주는 동화책 005  비누 공주 EPUB                              , 파파곰 저                                                            , 유페이퍼                                        , 2021년 05월                                 ,"1,000원",4,4
63,어린이 유아, eBook    생각이 샘솟는 수학 퍼즐 PDF                              , 샘 로이드 저                                                            , 바이킹                                        , 2016년 05월                                 ,"4,410원",0,0
64,어린이 유아, eBook    호랑이와 곶감 PDF  별하나 책하나 전래동화 12                             , 김양순 편저   노성빈 그림                                                            , 계림 계림북스                                         , 2014년 09월                                 ,"3,360원",0,0
65,어린이 유아, eBook    해님 달님 PDF  별하나 책하나 전래동화 17                             , 슬기샘 엮음   민소정 그림                                                            , 계림 계림북스                                         , 2014년 09월                                 ,"3,360원",5,5
66,어린이 유아, eBook    초등학생 때 꼭 읽어야 할 이솝우화 PDF                              , 성지영 저                                                            , 스코프                                        , 2014년 09월                                 ,"3,500원",4,4
67,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 038권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",5,5
68,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 037권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",5,5
69,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 036권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",5,5
70,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 035권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",0,0
71,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 034권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",0,0
72,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 033권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",5,5
73,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 032권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",5,5
74,어린이 유아, eBook    코믹 메이플스토리 오프라인 RPG 031권 COMIC                              , 송도수 글 서정은 그림                                                            , 서울미디어코믹스                                        , 2013년 10월                                 ,"6,000원",5,5
