rank,genre,title,writer,company,date,price,star_content,star_edit
73,경제 경영, eBook    석유의 종말은 없다 EPUB                              , 로버트 맥널리 저 김나연 역                                                            , 페이지2                                        , 2022년 12월                                 ,"16,000원",0,0
74,경제 경영, eBook    주택청약의 모든 것   한국부동산원 청약홈이 선보이는 대한민국 주택청약 바이블 EPUB                              , 한국부동산원 저                                                            , 한빛비즈                                        , 2022년 11월                                 ,"9,600원",0,0
75,경제 경영, eBook    머니 트렌드 2023   45가지 키워드로 전망하는 대한민국 돈의 흐름  EPUB                              , 부동산읽어주는남자 정태익  김상균 김경민 최준철 김도윤 전영수 홍춘욱 저                                                            , 북모먼트                                        , 2022년 12월                                 ,"13,300원",0,0
76,경제 경영, eBook    부동산 변곡점이 왔다   빅데이터로 분석한 최적의 진입 타이밍  EPUB                              , 삼토시 강승우  저                                                            , 위즈덤하우스                                        , 2022년 12월                                 ,"11,900원",0,0
77,경제 경영, eBook    부동산 트렌드 2023   하버드 박사 김경민 교수의 부동산 투자 리포트 EPUB                              , 김경민 저                                                            , 와이즈맵                                        , 2022년 11월                                 ,"13,860원",0,0
78,경제 경영, eBook    한눈에 보는 실전 재무제표   재무제표 서적으로 아마존 초유의 베스트셀러가 된 책 EPUB                              , 토마스 R  아이텔슨 저 박수현 최송아 역                                                            , 이레미디어                                        , 2022년 12월                                 ,"12,950원",0,0
79,경제 경영, eBook    성과를 내는 팀장의 완벽한 리더십   존경받는 리더의 리더십 인사이트 EPUB                              , 유경철 이인우 저                                                            , 천그루숲                                        , 2022년 12월                                 ,"10,710원",0,0
80,경제 경영, eBook    거인의 어깨 2   치밀한 전략가 필립 피셔에게 배우다 EPUB                              , 홍진채 저                                                            , 포레스트북스                                        , 2022년 12월                                 ,"14,560원",0,0
81,경제 경영, eBook    뇌  욕망의 비밀을 풀다   인간의 소비심리를 지배하는 뇌과학의 비밀 EPUB                              , 한스 게오르크 호이젤 저 한윤진 강영옥 김신종 역                                                            , 비즈니스북스                                        , 2019년 09월                                 ,"12,600원",4,4
82,경제 경영, eBook    부자 아빠 가난한 아빠 2 EPUB                              , 샤론 레흐트 로버트 기요사키 저 형선호 역                                                            ,  주 민음인                                        , 2012년 12월                                 ,"10,500원",4,4
83,경제 경영, eBook    존 리  새로운 10년의 시작   개인의 경제독립이 금융강국을 만든다 EPUB                              , 존리 저                                                            , 김영사                                        , 2023년 02월                                 ,"9,450원",0,0
84,경제 경영, eBook    엘리어트 파동이론 마스터 PDF                              , 글렌 닐리 저 정인지 역                                                            , 원앤원북스                                        , 2023년 02월                                 ,"16,200원",0,0
85,경제 경영, eBook    1페이지 마케팅 플랜   바로 써먹고  바로 돈이 되는 EPUB                              , 앨런 딥 저 홍석윤 역                                                            , 알파미디어                                        , 2023년 01월                                 ,"12,500원",0,0
86,경제 경영, eBook    장단기 투자의 비밀   세계트레이딩월드컵 신기록 보유자의 마켓 사이클과 최적의 타이밍 매수법 EPUB                              , 래리 윌리엄스 저 이은주 역                                                            , 이레미디어                                        , 2023년 01월                                 ,"17,500원",1,1
