rank,genre,title,writer,company,date,price,star_content,star_edit
58,에세이 시, eBook    연중무휴 김상수   부암동 카페냥 김상수 상무님의 안 부지런한 하루 PDF                              , 김은혜 저                                                            , 비에이블                                        , 2022년 09월                                 ,"10,500원",0,0
59,에세이 시, eBook    수없이 많은 바닥을 닦으며   어느 여성 청소노동자의 일기 EPUB                              , 마이아 에켈뢰브 저 이유진 역                                                            , 교유서가                                        , 2022년 09월                                 ,"11,700원",0,0
60,에세이 시, eBook    언더그라운드 EPUB                              , 무라카미 하루키 저 양억관 역                                                            , 문학동네                                        , 2022년 07월                                 ,"12,600원",0,0
61,에세이 시, eBook    약속된 장소에서   언더그라운드 2 EPUB                              , 무라카미 하루키 저 이영미 역                                                            , 문학동네                                        , 2022년 07월                                 ,"8,400원",0,0
62,에세이 시, eBook    닥치는 대로 끌리는 대로 오직 재미있게 이동진 독서법 EPUB                              , 이동진 저                                                            , 위즈덤하우스                                        , 2022년 07월                                 ,"10,500원",5,5
63,에세이 시, eBook    저 산후 우울증인 것 같아요   좋은 엄마를 꿈꾸던 어느 심리 상담사의 산후 우울 극복기 EPUB                              , 양정은 저                                                            , 설렘 SEOLREM                                         , 2022년 07월                                 ,"15,000원",0,0
64,에세이 시, eBook    쓰고 싶다 쓰고 싶지 않다 EPUB                              , 임대형 백세희 전고운 박정민 김종관 한은형 이다혜 이랑 이석원 저                                                            , 유선사                                        , 2022년 06월                                 ,"10,500원",0,0
65,에세이 시, eBook    우리는 서로에게 아름답고 잔인하지   두 여성이 나눈 우정과 연대의 기록 EPUB                              , 이영주 강지혜 저                                                            , 아침달                                        , 2022년 06월                                 ,"9,800원",0,0
66,에세이 시, eBook    당신은 결국 무엇이든 해내는 사람 EPUB                              , 김상현 저                                                            , 필름                                        , 2022년 05월                                 ,"10,500원",5,5
67,에세이 시, eBook    누구에게도 상처받을 필요는 없다 EPUB                              , 지민석 저                                                            , 스튜디오오드리                                        , 2022년 04월                                 ,"9,800원",5,5
68,에세이 시, eBook    혼자 점심 먹는 사람을 위한 시집 EPUB                              , 오은 김현미 김승일 황인찬 안미옥 백은선 주민현 강혜빈 성다영 저                                                            , 한겨레출판                                        , 2022년 03월                                 ,"9,600원",0,0
69,에세이 시, eBook    꿈을 꾸는 봄날의 어느날 EPUB                              , 이레나 저                                                            , 유페이퍼                                        , 2022년 03월                                 ,"3,500원",0,0
70,에세이 시, eBook    아무튼  무대   곧 흔적도 없이 사라질 그 시간을 축제처럼 만끽하는 수밖에 없다  EPUB                              , 황정원 저                                                            , 코난북스                                        , 2022년 02월                                 ,"8,500원",0,0
71,에세이 시, eBook    누구도 벼랑 끝에 서지 않도록 EPUB                              , 이문수 저                                                            , 웨일북                                        , 2021년 12월                                 ,"9,100원",0,0
72,에세이 시, eBook    프리랜서로 일하는 법   나를 지키며 지속 가능하게 일하는 태도의 발견 EPUB                              , 이다혜 저                                                            , 유유                                        , 2022년 01월                                 ,"7,000원",0,0
73,에세이 시, eBook    세계의 악당으로부터 나를 구하는 법 EPUB                              , 정소연 저                                                            , 은행나무                                        , 2021년 12월                                 ,"10,500원",0,0
74,에세이 시, eBook    가능주의자 EPUB                              , 나희덕 저                                                            , 문학동네                                        , 2022년 01월                                 ,"7,000원",0,0
75,에세이 시, eBook    고르고 고른 말   카피라이터 만화가 시인 홍인혜의 언어생활 EPUB                              , 홍인혜 루나  저                                                            ,  주 미디어창비                                        , 2021년 11월                                 ,"11,200원",0,0
76,에세이 시, eBook    그만두길 잘한 것들의 목록   시인 서윤후 산문집 EPUB                              , 서윤후 저                                                            , 바다출판사                                        , 2021년 11월                                 ,"9,000원",0,0
77,에세이 시, eBook    이제는 오해하면 그대로 둔다 EPUB                              , 김다슬 저                                                            , 스튜디오오드리                                        , 2021년 11월                                 ,"10,500원",0,0
78,에세이 시, eBook    사랑하라 한번도 상처받지 않은 것처럼 EPUB                              , 류시화 편                                                            , 오래된미래                                        , 2020년 02월                                 ,"6,300원",0,0
79,에세이 시, eBook    아픔의 기억   2W Magazine Vol 17 EPUB                              , 2W매거진 저                                                            , 아미가                                        , 2021년 11월                                 ,"1,000원",5,5
80,에세이 시, eBook    안녕  나의 한옥집   내 이야기는 그곳에서 시작되었다 EPUB                              , 임수진 저                                                            , 아멜리에북스                                        , 2021년 11월                                 ,"11,000원",0,0
81,에세이 시, eBook    타인의 시선을 의식해 힘든 나에게 EPUB                              , 글배우 저                                                            , 21세기북스                                        , 2019년 04월                                 ,"10,400원",5,5
82,에세이 시, eBook    장창훈 개인 수필집   역사의 관점 PDF                              , 장창훈 저                                                            , 미디어 북                                        , 2019년 04월                                 ,"1,000원",0,0
83,에세이 시, eBook    죽고 싶지만 떡볶이는 먹고 싶어 EPUB                              , 백세희 저                                                            , 흔                                        , 2018년 06월                                 ,"9,660원",3,3
84,에세이 시, eBook    별빛 너머의 별   나태주 시인의 인생에서 다시없을 사랑 시 365편 PDF                              , 나태주 저                                                            , 알에이치코리아 RHK                                         , 2023년 02월                                 ,"12,600원",0,0
85,에세이 시, eBook    죽기 전 시도는 해 봐야 할 10가지 PDF                              , 이예은 저                                                            , 퍼스트클래스                                        , 2023년 02월                                 ,"6,500원",0,0
86,에세이 시, eBook    흔한 사람들의 흔하지 않는 음악 이야기 EPUB                              , 김정현 외 6명 저                                                            , 작가와                                        , 2023년 02월                                 ,"1,000원",0,0
87,에세이 시, eBook    소설가라는 이상한 직업 EPUB                              , 장강명 저                                                            , 유유히                                        , 2023년 02월                                 ,"12,600원",0,0
88,에세이 시, eBook    나를 만든 말   무수히 남겨진 말들의 기록 EPUB                              , 신소율 저                                                            , 필름                                        , 2023년 01월                                 ,"11,200원",0,0
